CVE-2012-5368,https://github.com/phpmyadmin/phpmyadmin/commit/50edafc0884aa15d0a1aa178089ac6a1ad2eb18a,https://github.com/phpmyadmin/phpmyadmin/commit/a547f3d3e2cf36c6a904fa3e053fd8bddd3fbbb0
CVE-2012-5565,https://github.com/horde/horde/commit/1550c6ecd7204f9579fcbb09ec7089e01b0771e2
CVE-2012-6550,https://github.com/zeroclipboard/zeroclipboard/commit/51b67b6d696f62aaf003210c08542588222c4913
CVE-2012-6620,https://github.com/horde/horde/commit/1228a6825a8dab3333d0a8c8986fc10d1f3d11b2
CVE-2012-6662,https://github.com/jquery/jquery-ui/commit/5fee6fd5000072ff32f2d65b6451f39af9e0e39e,https://github.com/jquery/jquery-ui/commit/f2854408cce7e4b7fc6bf8676761904af9c96bde
CVE-2012-6708,https://github.com/jquery/jquery/commit/05531fc4080ae24070930d15ae0cea7ae056457d
CVE-2013-0234,https://github.com/Elgg/Elgg/commit/19dc507c2fccb378be2a44a762edf6c1e7afa334#L0R11,https://github.com/Elgg/Elgg/commit/a74a88501c41e89c8bcd7fc650ae2f8cc0a5003d#L2L21
CVE-2013-0256,https://github.com/rdoc/rdoc/commit/ffa87887ee0517793df7541629a470e331f9fe60
CVE-2013-1942,https://github.com/happyworm/jPlayer/commit/e8ca190f7f972a6a421cb95f09e138720e40ed6d
CVE-2013-2022,https://github.com/happyworm/jPlayer/commit/c5fe17bb4459164bd59153b57248cf94b8867373,https://github.com/jplayer/jPlayer/commit/c5fe17bb4459164bd59153b57248cf94b8867373
CVE-2013-2023,https://github.com/happyworm/jPlayer/commit/8ccc429598d62eebe9f65a0a4e6fd406a123c8b4,https://github.com/happyworm/jPlayer/commit/c2417972af1295be8dcc07470b0e3d25b0a77e0b
CVE-2013-2025,https://github.com/rjmackay/Ushahidi_Web/commit/593719ff805a302e3ab2f2e535c875f90a04ea56
CVE-2013-2138,https://github.com/gallery/gallery3/commit/3e5bba2cd4febe8331c0158c11ea418f21c72efa,https://github.com/gallery/gallery3/commit/80bb0f2222dd99ed2ce59e804b833bab63cc376a
CVE-2013-2209,https://github.com/reviewboard/reviewboard/commit/4aaacbb1e628a80803ba1a55703db38fccdf7dbf
CVE-2013-4116,https://github.com/npm/npm/commit/f4d31693
CVE-2013-4450,https://github.com/nodejs/node-v0.x-archive/commit/085dd30e93da67362f044ad1b3b6b2d997064692
CVE-2013-4660,https://github.com/nodeca/js-yaml/commit/430f88097233695f6bc0cdfa6f594ad126930345
CVE-2013-4940,https://github.com/yui/yui3/commit/da0d3a401ebf5a9cfab30e9ca7621aaf73ace79c
CVE-2013-4941,https://github.com/yui/yui3/commit/6a2da7d0df7f4b0d347cfbfb46e131d403658fc4
CVE-2013-4942,https://github.com/yui/yui3/commit/7b61d1b91be70036d9a9e88a5f11e361dd8e34a5
CVE-2013-5029,https://github.com/phpmyadmin/phpmyadmin/commit/240b8332db53dedc27baeec5306dabad3bdece3b,https://github.com/phpmyadmin/phpmyadmin/commit/24d0eb55203b029f250c77d63f2900ffbe099e8b,https://github.com/phpmyadmin/phpmyadmin/commit/66fe475d4f51b1761719cb0cab360748800373f7,https://github.com/phpmyadmin/phpmyadmin/commit/da4042fb6c4365dc8187765c3bf525043687c66f
CVE-2013-5036,https://github.com/SquareSquash/web/commit/6d667c19e96e4f23dccbfbe24afeebd18e98e1c5
CVE-2013-7035,https://github.com/facebook/react/commit/393a889aaceb761f058b09a701f889fa8f8b4e64,https://github.com/facebook/react/commit/94a9a3e752fe089ab23f3a90c26d20d46d62ab10
CVE-2013-7370,https://github.com/senchalabs/connect/commit/126187c4e12162e231b87350740045e5bb06e93a,https://github.com/senchalabs/connect/commit/277e5aad6a95d00f55571a9a0e11f2fa190d8135
CVE-2013-7371,https://github.com/senchalabs/connect/commit/126187c4e12162e231b87350740045e5bb06e93a,https://github.com/senchalabs/connect/commit/277e5aad6a95d00f55571a9a0e11f2fa190d8135
CVE-2013-7378,https://github.com/github/hubot-scripts/commit/feee5abdb038a229a98969ae443cdb8a61747782
CVE-2013-7381,https://github.com/mytrile/node-libnotify/commit/dfe7801d73a0dda10663a0ff3d0ec8b4d5f0d448
CVE-2013-7436,https://github.com/kanaka/noVNC/commit/ad941faddead705cd611921730054767a0b32dcd
CVE-2013-7451,https://github.com/chriso/validator.js/commit/478f75cd8f56eda37f10680bfde00342a0aa7da1
CVE-2013-7452,https://github.com/chriso/validator.js/commit/478f75cd8f56eda37f10680bfde00342a0aa7da1
CVE-2013-7453,https://github.com/chriso/validator.js/commit/478f75cd8f56eda37f10680bfde00342a0aa7da1
CVE-2013-7454,https://github.com/chriso/validator.js/commit/478f75cd8f56eda37f10680bfde00342a0aa7da1
CVE-2014-0072,https://github.com/apache/cordova-plugin-file-transfer/commit/a1d6fc07e8a40c1b2b16f4103c403b30e1089668
CVE-2014-0073,https://github.com/apache/cordova-plugin-inappbrowser/commit/26702cb0720c5c394b407c23570136c53171fa55
CVE-2014-0120,https://github.com/hawtio/hawtio/commit/b4e23e002639c274a2f687ada980118512f06113
CVE-2014-0121,https://github.com/hawtio/hawtio/commit/5289715e4f2657562fdddcbad830a30969b96e1e
CVE-2014-10065,https://github.com/jonschlinkert/remarkable/commit/d54ed887f4997221cd7cb9790e953a83c504de36
CVE-2014-10068,https://github.com/hapijs/inert/commit/e8f99f94da4cb08e8032eda984761c3f111e3e82
CVE-2014-125035,https://github.com/mrbobbybryant/Jobs-Plugin/commit/b8a56718b1d42834c6ec51d9c489c5dc20471d7b
CVE-2014-125039,https://github.com/kkokko/NeoXplora/commit/dce1aecd6ee050a29f953ffd8f02f21c7c13f1e6
CVE-2014-125046,https://github.com/Seiji42/cub-scout-tracker/commit/b4bc1a328b1f59437db159f9d136d9ed15707e31
CVE-2014-125048,https://github.com/kassi/xingwall/commit/e9f0d509e1408743048e29d9c099d36e0e1f6ae7
CVE-2014-125049,https://github.com/typcn/Blogile/commit/cfec31043b562ffefe29fe01af6d3c5ed1bf8f7d
CVE-2014-125050,https://github.com/ScottTZhang/voter-js/commit/6317c67a56061aeeaeed3cf9ec665fd9983d8044
CVE-2014-125063,https://github.com/ada-l0velace/Bid/commit/abd71140b8219fa8741d0d8a57ab27d5bfd34222
CVE-2014-125068,https://github.com/saxman/maps-js-icoads/commit/34b8b0cce2807b119f4cffda2ac48fc8f427d69a
CVE-2014-125069,https://github.com/saxman/maps-js-icoads/commit/34b8b0cce2807b119f4cffda2ac48fc8f427d69a
CVE-2014-125078,https://github.com/yanheven/console/commit/32a7b713468161282f2ea01d5e2faff980d924cd
CVE-2014-125096,https://github.com/wp-plugins/fancy-gallery/commit/fdf1f9e5a1ec738900f962e69c6fa4ec6055ed8d
CVE-2014-1403,https://github.com/oyvindkinsey/easyXDM/commit/a3194d32c25a0d27a10a47304eb9c9be93ffbf13#diff-6489956f1e1f52236929b4d33cbeb2db
CVE-2014-1869,https://github.com/zeroclipboard/zeroclipboard/commit/2f9eb9750a433965572d047e24b0fc78fd1415ca
CVE-2014-1944,https://github.com/IlchCMS/Ilch-2.0/commit/381e15f39d07d3cdf6aaaa25c0f2321f817935f7
CVE-2014-2235,https://github.com/ASKBOT/askbot-devel/commit/876e3662ff6b78cc6241338c15e3a0cb49edf4e2
CVE-2014-2236,https://github.com/ASKBOT/askbot-devel/commit/876e3662ff6b78cc6241338c15e3a0cb49edf4e2#diff-b693b4c02739be4b3231bece15b0eb87,https://github.com/ASKBOT/askbot-devel/commit/a676a86b6b7a5737d4da4f59f71e037406f88d29
CVE-2014-3741,https://github.com/tojocky/node-printer/commit/e001e38738c17219a1d9dd8c31f7d82b9c0013c7
CVE-2014-3743,https://github.com/chjj/marked/compare/96f1f35628cf01645e87ae00341429d52dac0626...5e716661fe840d6bcd8df63203a90b757b1e8e01
CVE-2014-4671,https://github.com/hapijs/hapi/commit/94c6f0f223c3c2c915ba80adec58b153f435b2d1,https://github.com/hapijs/hapi/commit/d47f57abf23bdaa84f61aed2bac94ae5f358afb7
CVE-2014-4986,https://github.com/phpmyadmin/phpmyadmin/commit/29a1f56495a7d1d98da31a614f23c0819a606a4d
CVE-2014-5273,https://github.com/phpmyadmin/phpmyadmin/commit/2c45d7caa614afd71dbe3d0f7270f51ce5569614,https://github.com/phpmyadmin/phpmyadmin/commit/3ffc967fb60cf2910cc2f571017e977558c67821,https://github.com/phpmyadmin/phpmyadmin/commit/647c9d12e33a6b64e1c3ff7487f72696bdf2dccb,https://github.com/phpmyadmin/phpmyadmin/commit/90ddeecf60fc029608b972e490b735f3a65ed0cb,https://github.com/phpmyadmin/phpmyadmin/commit/cd9f302bf7f91a160fe7080f9a612019ef847f1c
CVE-2014-5274,https://github.com/phpmyadmin/phpmyadmin/commit/0cd293f5e13aa245e4a57b8d373597cc0e421b6f
CVE-2014-6300,https://github.com/phpmyadmin/phpmyadmin/commit/33b39f9f1dd9a4d27856530e5ac004e23b30e8ac
CVE-2014-6394,https://github.com/pillarjs/send/commit/9c6ca9b2c0b880afd3ff91ce0d211213c5fa5f9a,https://github.com/visionmedia/send/commit/9c6ca9b2c0b880afd3ff91ce0d211213c5fa5f9a
CVE-2014-7192,https://github.com/substack/node-syntax-error/commit/9aa4e66eb90ec595d2dba55e6f9c2dd9a668b309
CVE-2014-7193,https://github.com/hapijs/crumb/commit/5e6d4f5c81677fe9e362837ffd4a02394303db3c,https://github.com/spumko/crumb/commit/5e6d4f5c81677fe9e362837ffd4a02394303db3c
CVE-2014-7205,https://github.com/hapijs/bassmaster/commit/b751602d8cb7194ee62a61e085069679525138c4
CVE-2014-8326,https://github.com/phpmyadmin/phpmyadmin/commit/7b8962dede7631298c81e2c1cd267b81f1e08a8c,https://github.com/phpmyadmin/phpmyadmin/commit/bd68c54d1beeef79d237e8bfda44690834012a76
CVE-2014-9414,https://github.com/wp-plugins/w3-total-cache/commit/9a1cc9f70558282e135eb3120d271448c75b28dd#diff-86a10b31ab115483fe8111bedac14d15
CVE-2014-9682,https://github.com/skoranga/node-dns-sync/commit/d9abaae384b198db1095735ad9c1c73d7b890a0d
CVE-2014-9905,https://github.com/inverse-inc/sogo/commit/1a7fc2a0e90a19dfb1fce292ae5ff53aa513ade9,https://github.com/inverse-inc/sogo/commit/3a5e44e7eb8b390b67a8f8a83030b49606956501,https://github.com/inverse-inc/sogo/commit/80a09407652ec04e8c9fb6cb48e1029e69a15765,https://github.com/inverse-inc/sogo/commit/c94595ea7f0f843c2d7abf25df039b2bbe707625
CVE-2015-0167,https://github.com/fraywing/textAngular/commit/f5f27c26bc99dc6f8bb226d7beb99ce8bcada01a
CVE-2015-10005,https://github.com/markdown-it/markdown-it/commit/89c8620157d6e38f9872811620d25138fc9d1b0d
CVE-2015-10006,https://github.com/admont28/ingnovarq/commit/9d18a39944d79dfedacd754a742df38f99d3c0e2
CVE-2015-10021,https://github.com/ritterim/definely/commit/b31a022ba4d8d17148445a13ebb5a42ad593dbaa
CVE-2015-10028,https://github.com/mauriciosoares/ss15-this-is-sparta/commit/ba2f71ad3a46e5949ee0c510b544fa4ea973baaa
CVE-2015-10033,https://github.com/jvvlee/MerlinsBoard/commit/134f5481e2914b7f096cd92a22b1e6bcb8e6dfe5
CVE-2015-10035,https://github.com/gperson/angular-test-reporter/commit/a29d8ae121b46ebfa96a55a9106466ab2ef166ae
CVE-2015-10046,https://github.com/philipblaquiere/lolfeedback/commit/6cf0b5f2228cd8765f734badd37910051000f2b2
CVE-2015-10048,https://github.com/bmattoso/desafio_buzz_woody/commit/cb8220cbae06082c969b1776fcb2fdafb3a1006b
CVE-2015-10055,https://github.com/jan-rodriguez/PictureThisWebServer/commit/68b9dc346e88b494df00d88c7d058e96820e1479
CVE-2015-10059,https://github.com/s134328/Webapplication-Veganguide/commit/2aa760fa4e779e40a28206a32ac22ac10356f519
CVE-2015-10072,https://github.com/NREL/api-umbrella-web/commit/bcc0e922c61d30367678c8f17a435950969315cd
CVE-2015-10074,https://github.com/OpenSeaMap/online_chart/commit/8649157158f921590d650e2d2f4bdf0df1017e9d
CVE-2015-10079,https://github.com/juju2143/walrusirc/commit/45fd885895ae13e8d9b3a71e89d59768914f60af
CVE-2015-10080,https://github.com/NREL/api-umbrella-web/commit/f53a9fb87e10c457f0f3dd4f2af24d3b2f21b3ca
CVE-2015-10089,https://github.com/flamejs/flame.js/commit/e6c49b5f6179e31a534b7c3264e1d36aa99728ac
CVE-2015-10090,https://github.com/wp-plugins/landing-pages/commit/c8e22c1340c11fedfb0a0a67ea690421bdb62b94
CVE-2015-10094,https://github.com/wp-plugins/fastly/commit/d7fe42538f4d4af500e3af9678b6b06fba731656
CVE-2015-10095,https://github.com/wp-plugins/woo-popup/commit/7c76ac78f3e16015991b612ff4fa616af4ce9292
CVE-2015-10103,https://github.com/InternalError503/forget-it/commit/adf0c7fd59b9c935b4fd675c556265620124999c
CVE-2015-10111,https://github.com/wp-plugins/watu/commit/bf42e7cfd819a3e76cf3e1465697e89f4830590c
CVE-2015-10125,https://github.com/wp-plugins/wp-ultimate-csv-importer/commit/13c30af721d3f989caac72dd0f56cf0dc40fad7e
CVE-2015-10126,https://github.com/wp-plugins/easy2map-photos/commit/503d9ee2482d27c065f78d9546f076a406189908
CVE-2015-10128,https://github.com/wp-plugins/rt-prettyphoto/commit/0d3d38cfa487481b66869e4212df1cefc281ecb7
CVE-2015-10132,https://github.com/wp-plugins/wp-spreadplugin/commit/a9b9afc641854698e80aa5dd9ababfc8e0e57d69
CVE-2015-1370,https://github.com/evilpacket/marked/commit/3c191144939107c45a7fa11ab6cb88be6694a1ba,https://github.com/markedjs/marked/commit/fc372d1c6293267722e33f2719d57cebd67b3da1
CVE-2015-1835,https://github.com/apache/cordova-android/commit/a64203f8174b42d6359f0bbdc7b69d96497b203a,https://github.com/apache/cordova-android/compare/6b7eaf2386d2f73414a91a9883839c365470daf5...a102d1d23aabcfe85a7062e78e9da66fdcf66d3a
CVE-2015-20110,https://github.com/jhipster/generator-jhipster/commit/79fe5626cb1bb80f9ac86cf46980748e65d2bdbc,https://github.com/jhipster/generator-jhipster/commit/7c49ab3d45dc4921b831a2ca55fb1e2a2db1ee25
CVE-2015-2286,https://github.com/edx/edx-platform/commit/a1ffcc52594b1e7240501aab0ea145f1da3edb5a
CVE-2015-2298,https://github.com/ether/etherpad-lite/commit/a0fb65205c7d7ff95f00eb9fd88e93b300f30c3d
CVE-2015-2692,https://github.com/kzar/watchadblock/commit/5b77de6ea77e0eff2aa726d9722d64fb4964b985
CVE-2015-2745,https://github.com/mozilla-b2g/gaia/commit/0f72a8c31df9f3d8f609a7c58ca91139051d44eb
CVE-2015-2861,https://github.com/serghey-rodin/vesta/commit/527e4a9a62204be9b34c1338fadfe959b0fd3974
CVE-2015-3295,https://github.com/markdown-it/markdown-it/commit/f76d3beb46abd121892a2e2e5c78376354c214e3
CVE-2015-3296,https://github.com/NodeBB/nodebb-plugin-markdown/commit/ab7f2684750882f7baefbfa31db8d5aac71e6ec3,https://github.com/julianlam/nodebb-plugin-markdown/commit/ab7f2684750882f7baefbfa31db8d5aac71e6ec3,https://github.com/markdown-it/markdown-it/commit/f76d3beb46abd121892a2e2e5c78376354c214e3
CVE-2015-3309,https://github.com/ether/etherpad-lite/commit/0fa7650df8f940ed6b577d79836a78eb09726c4b
CVE-2015-3454,https://github.com/VulcanJS/Vulcan/commit/827a15dc7422b2447f3a2e395b5e511379002ea4
CVE-2015-4085,https://github.com/ether/etherpad-lite/commit/5409eb314c4e072b9760b8d30b985fa0bb96a006
CVE-2015-5081,https://github.com/divio/django-cms/commit/f77cbc607d6e2a62e63287d37ad320109a2cc78a
CVE-2015-5282,https://github.com/theforeman/foreman/commit/4f3555b217be8723e8045f9816d147b5f684ec57
CVE-2015-5395,https://github.com/inverse-inc/sogo/commit/582baf2960969c73f98643e46cfb49432c30b711
CVE-2015-5688,https://github.com/geddy/geddy/commit/2de63b68b3aa6c08848f261ace550a37959ef231,https://github.com/geddy/geddy/commit/3f1bacd7cfda6556f35563f3e79c60c62aa9d286
CVE-2015-5720,https://github.com/MISP/MISP/commit/812ac878c3645c02e2a599287117418424cbd4cf
CVE-2015-6545,https://github.com/wgm/cerb/commit/12de87ff9961a4f3ad2946c8f47dd0c260607144
CVE-2015-6584,https://github.com/DataTables/DataTablesSrc/commit/ccf86dc5982bd8e16d11a0815c940f5b256874c9
CVE-2015-7294,https://github.com/vesse/node-ldapauth-fork/commit/3feea43e243698bcaeffa904a7324f4d96df60e4
CVE-2015-7337,https://github.com/ipython/ipython/commit/0a8096adf165e2465550bd5893d7e352544e5967,https://github.com/jupyter/notebook/commit/9e63dd89b603dfbe3a7e774d8a962ee0fa30c0b5
CVE-2015-7982,https://github.com/aheckmann/gm/commit/5f5c77490aa84ed313405c88905eb4566135be31
CVE-2015-8013,https://github.com/openpgpjs/openpgpjs/commit/668a9bbe7033f3f475576209305eb57a54306d29
CVE-2015-8027,https://github.com/nodejs/node/commit/dfc6f4a9afdfa1e6f1d0a77098d1850b035643d4
CVE-2015-8033,https://github.com/textpattern/textpattern/commit/1c09094187b9aeb18f09697bc7d1db12d078ae10
CVE-2015-8309,https://github.com/devsnd/cherrymusic/commit/62dec34a1ea0741400dd6b6c660d303dcd651e86
CVE-2015-8310,https://github.com/devsnd/cherrymusic/commit/62dec34a1ea0741400dd6b6c660d303dcd651e86
CVE-2015-8315,https://github.com/zeit/ms/commit/caae2988ba2a37765d055c4eee63d383320ee662
CVE-2015-8814,https://github.com/umbraco/Umbraco-CMS/commit/18c3345e47663a358a042652e697b988d6a380eb
CVE-2015-8851,https://github.com/broofa/node-uuid/commit/672f3834ed02c798aa021c618d0a5666c8da000d,https://github.com/broofa/node-uuid/compare/4ff82d52f9c9026fbacfb31eebb92c37efc460b2...672f3834ed02c798aa021c618d0a5666c8da000d,https://github.com/defunctzombie/node-uuid/commit/283bd40be4c1836e510ec7a1685288f2d52943f8
CVE-2015-8854,https://github.com/chjj/marked/commit/a37bd643f05bf95ff18cafa2b06e7d741d2e2157
CVE-2015-8855,https://github.com/npm/node-semver/commit/c80180d8341a8ada0236815c29a2be59864afd70
CVE-2015-8856,https://github.com/expressjs/serve-index/commit/7381a1d1458959e57ee53ac932b06ff17904777e
CVE-2015-8857,https://github.com/lautis/uglifier/commit/4677bfe38142937ff952f95605bcec4618892c3e
CVE-2015-8858,https://github.com/mishoo/UglifyJS2/commit/63d35f8f6db6d90d6142132d2d5f0bd5d3d698aa
CVE-2015-8859,https://github.com/pillarjs/send/commit/98a5b89982b38e79db684177cf94730ce7fc7aed
CVE-2015-8860,https://github.com/npm/node-tar/commit/a5337a6cd58a2d800fc03b3781a25751cf459f28
CVE-2015-8861,https://github.com/janl/mustache.js/commit/378bcca8a5cfe4058f294a3dbb78e8755e8e0da5,https://github.com/wycats/handlebars.js/commit/83b8e846a3569bd366cf0b6bdc1e4604d1a2077e
CVE-2015-8862,https://github.com/janl/mustache.js/commit/378bcca8a5cfe4058f294a3dbb78e8755e8e0da5
CVE-2015-9235,https://github.com/auth0/node-jsonwebtoken/commit/1bb584bc382295eeb7ee8c4452a673a77a68b687
CVE-2015-9238,https://github.com/daguej/secure-compare/commit/dd1ff1ac0122de7e0af4f00c61ed73261062394a,https://github.com/vadimdemedes/secure-compare/commit/dd1ff1ac0122de7e0af4f00c61ed73261062394a
CVE-2015-9240,https://github.com/gmmeyer/keystone/commit/c1b1e3ccc2b59d4f22cc099273f94b18ac3b65b6
CVE-2015-9241,https://github.com/hapijs/hapi/commit/aab2496e930dce5ee1ab28eecec94e0e45f03580
CVE-2015-9242,https://github.com/jfhbrook/node-ecstatic/commit/0d0a2779ac5e5843d3745920212dfac9b69440e2
CVE-2015-9243,https://github.com/hapijs/hapi/commit/270e9a768b2fbb84ab832869d2de606c865f0e85
CVE-2015-9244,https://github.com/felixge/node-mysql/compare/5576c08b26392f764025af7e1d08ac3d25c5ba04...6bbcc8d6f52eb11b93a87421a7c8d4c61f9f4511
CVE-2015-9251,https://github.com/jquery/jquery/commit/b078a62013782c7424a4a61a240c23c4c0b42614,https://github.com/jquery/jquery/commit/f60729f3903d17917dc351f3ac87794de379b0cc
CVE-2016-0721,https://github.com/ClusterLabs/pcs/commit/acdbbe8307e6f4a36b2c7754765e732e43fe8d17,https://github.com/ClusterLabs/pcs/commit/bc6ad9086857559db57f4e3e6de66762291c0774,https://github.com/ClusterLabs/pcs/commit/e9b28833d54a47ec441f6dbad0db96e1fc662a5b
CVE-2016-1000223,https://github.com/brianloveswords/node-jws/commit/585d0e1e97b6747c10cf5b7689ccc5618a89b299#diff-4ac32a78649ca5bdd8e0ba38b7006a1e
CVE-2016-1000225,https://github.com/sequelize/sequelize/commit/14e3deaf3ad27f12900e5275db1d448844c9de3e,https://github.com/sequelize/sequelize/commit/18ac91040d9c57351d26ba998f460e214255b704,https://github.com/sequelize/sequelize/commit/562d52585902090f4e53eb21c61314098c29d795,https://github.com/sequelize/sequelize/commit/f93af43a1d86400487f5e3d9762f1a4b7cf6b1e1
CVE-2016-1000228,https://github.com/KartikTalwar/gmail.js/commit/a83436f499f9c01b04280af945a5a81137b6baf1
CVE-2016-1000229,https://github.com/swagger-api/swagger-ui/commit/a906cffea4550eaa5369e4933a50753213cf09df
CVE-2016-1000231,https://github.com/joypixels/emojione/commit/613079b16c00e47fb3c44744a67ed88a9295afb1
CVE-2016-1000232,https://github.com/SalesforceEng/tough-cookie/commit/615627206357d997d5e6ff9da158997de05235ae,https://github.com/salesforce/tough-cookie/commit/615627206357d997d5e6ff9da158997de05235ae,https://github.com/salesforce/tough-cookie/commit/e4fc2e0f9ee1b7a818d68f0ac7ea696f377b1534
CVE-2016-1000233,https://github.com/swagger-api/swagger-ui/commit/331d2be070d89162aa3174a8773ae4a0093f78bc
CVE-2016-1000236,https://github.com/tj/node-cookie-signature/commit/2c4df6b6cee540f30876198cd0b5bebf28528c07,https://github.com/tj/node-cookie-signature/commit/39791081692e9e14aa62855369e1c7f80fbfd50e,https://github.com/tj/node-cookie-signature/commit/4cc5e21e7f59a4ea0b51cd5e9634772d48fab590
CVE-2016-1000237,https://github.com/apostrophecms/sanitize-html/commit/762fbc7bba389f3f789cc291c1eb2b64f60f2caf,https://github.com/punkave/sanitize-html/commit/762fbc7bba389f3f789cc291c1eb2b64f60f2caf
CVE-2016-1000240,https://github.com/c3js/c3/commit/de3864650300488a63d0541620e9828b00e94b42
CVE-2016-1000249,https://github.com/apiaryio/fury-adapter-swagger/commit/777e2d68f03546a88f3203bbd4725df8b1f662a7,https://github.com/apiaryio/fury-adapter-swagger/commit/f4407e3a5323bc31123d45dbc93b8417002e4d51#diff-54c345dc104dc19440f9c2482b7883df820e8b9b699fdd8fa07e2773e7197a29
CVE-2016-1000282,https://github.com/haraka/Haraka/commit/2998b8b0455b8cc2c640344328439e10e685aad9
CVE-2016-10518,https://github.com/websockets/ws/commit/29293ed11b679e0366fa0f6bb9310b330dafd795
CVE-2016-10523,https://github.com/mqttjs/mqtt-packet/commit/da768a757e7c92fd009a49c3e991c6ea6cdf0f83
CVE-2016-10524,https://github.com/oliversalzburg/i18n-node-angular/commit/877720d2d9bb90dc8233706e81ffa03f99fc9dc8
CVE-2016-10525,https://github.com/dwyl/hapi-auth-jwt2/commit/de2a6a3ceb17573d3a366073e5cb8b7b36d13128
